Projeto,Data_votacao,Partido_na_data_votacao,Deputado,UF,Voto,Avaliado_por,Avaliacao,Relevancia,Nome_consulta
PL 7735/2014,10/02/15,PRB,Rosangela Gomes ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,ROSANGELA GOMES
PL 7735/2014,10/02/15,PRB,Vinicius Carvalho ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,VINICIUS CARVALHO
PL 7735/2014,10/02/15,PROS,Antonio Balhmann ,CE ,Não,ISA e Fase,Favorável,Muito relevante,ANTONIO BALHMANN
PL 7735/2014,10/02/15,PROS,Beto Salame ,PA ,Sim,ISA e Fase,Favorável,Muito relevante,BETO SALAME
PL 7735/2014,10/02/15,PROS,Domingos Neto ,CE ,Sim,ISA e Fase,Favorável,Muito relevante,DOMINGOS NETO
PL 7735/2014,10/02/15,PROS,Dr. Jorge Silva ,ES ,Sim,ISA e Fase,Favorável,Muito relevante,DR. JORGE SILVA
PL 7735/2014,10/02/15,PROS,Hugo Leal ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,HUGO LEAL
PL 7735/2014,10/02/15,PROS,Leônidas Cristino ,CE ,Sim,ISA e Fase,Favorável,Muito relevante,LEÔNIDAS CRISTINO
PL 7735/2014,10/02/15,PROS,Miro Teixeira ,RJ ,Não,ISA e Fase,Favorável,Muito relevante,MIRO TEIXEIRA
PL 7735/2014,10/02/15,PROS,Rafael Motta ,RN ,Sim,ISA e Fase,Favorável,Muito relevante,RAFAEL MOTTA
PL 7735/2014,10/02/15,PROS,Ronaldo Fonseca ,DF ,Sim,ISA e Fase,Favorável,Muito relevante,RONALDO FONSECA
PL 7735/2014,10/02/15,PRP,Alexandre Valle ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,ALEXANDRE VALLE
PL 7735/2014,10/02/15,PRP,Juscelino Rezende Filho ,MA ,Sim,ISA e Fase,Favorável,Muito relevante,JUSCELINO REZENDE FILHO
PL 7735/2014,10/02/15,PRP,Marcelo Álvaro Antônio ,MG ,Sim,ISA e Fase,Favorável,Muito relevante,MARCELO ÁLVARO ANTÔNIO
PL 7735/2014,10/02/15,PRTB,Cícero Almeida ,AL ,Sim,ISA e Fase,Favorável,Muito relevante,CÍCERO ALMEIDA
PL 7735/2014,10/02/15,PSB,Adilton Sachetti ,MT ,Não,ISA e Fase,Favorável,Muito relevante,ADILTON SACHETTI
PL 7735/2014,10/02/15,PSB,Átila Lira ,PI ,Não,ISA e Fase,Favorável,Muito relevante,ÁTILA LIRA
PL 7735/2014,10/02/15,PSB,Bebeto ,BA ,Não,ISA e Fase,Favorável,Muito relevante,BEBETO
PL 7735/2014,10/02/15,PSB,César Messias ,AC ,Não,ISA e Fase,Favorável,Muito relevante,CÉSAR MESSIAS
PL 7735/2014,10/02/15,PSB,Fabio Garcia ,MT ,Não,ISA e Fase,Favorável,Muito relevante,FABIO GARCIA
PL 7735/2014,10/02/15,PSB,Fernando Coelho Filho ,PE ,Sim,ISA e Fase,Favorável,Muito relevante,FERNANDO COELHO FILHO
PL 7735/2014,10/02/15,PSB,Flavinho ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,FLAVINHO
PL 7735/2014,10/02/15,PSB,Glauber Braga ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,GLAUBER BRAGA
PL 7735/2014,10/02/15,PSB,Gonzaga Patriota ,PE ,Não,ISA e Fase,Favorável,Muito relevante,GONZAGA PATRIOTA
PL 7735/2014,10/02/15,PSB,Heitor Schuch ,RS ,Não,ISA e Fase,Favorável,Muito relevante,HEITOR SCHUCH
PL 7735/2014,10/02/15,PSB,Heráclito Fortes ,PI ,Não,ISA e Fase,Favorável,Muito relevante,HERÁCLITO FORTES
PL 7735/2014,10/02/15,PSB,Janete Capiberibe ,AP ,Sim,ISA e Fase,Favorável,Muito relevante,JANETE CAPIBERIBE
PL 7735/2014,10/02/15,PSB,João Fernando Coutinho ,PE ,Sim,ISA e Fase,Favorável,Muito relevante,JOÃO FERNANDO COUTINHO
PL 7735/2014,10/02/15,PSB,José Reinaldo ,MA ,Não,ISA e Fase,Favorável,Muito relevante,JOSÉ REINALDO
PL 7735/2014,10/02/15,PSB,Jose Stédile ,RS ,Sim,ISA e Fase,Favorável,Muito relevante,JOSE STÉDILE
PL 7735/2014,10/02/15,PSB,Júlio Delgado ,MG ,Não,ISA e Fase,Favorável,Muito relevante,JÚLIO DELGADO
PL 7735/2014,10/02/15,PSB,Keiko Ota ,SP ,Não,ISA e Fase,Favorável,Muito relevante,KEIKO OTA
PL 7735/2014,10/02/15,PSB,Leopoldo Meyer ,PR ,Não,ISA e Fase,Favorável,Muito relevante,LEOPOLDO MEYER
PL 7735/2014,10/02/15,PSB,Luciano Ducci ,PR ,Sim,ISA e Fase,Favorável,Muito relevante,LUCIANO DUCCI
PL 7735/2014,10/02/15,PSB,Luiz Lauro Filho ,SP ,Não,ISA e Fase,Favorável,Muito relevante,LUIZ LAURO FILHO
PL 7735/2014,10/02/15,PSB,Luiza Erundina ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,LUIZA ERUNDINA
PL 7735/2014,10/02/15,PSB,Maria Helena ,RR ,Sim,ISA e Fase,Favorável,Muito relevante,MARIA HELENA
PL 7735/2014,10/02/15,PSB,Marinaldo Rosendo ,PE ,Não,ISA e Fase,Favorável,Muito relevante,MARINALDO ROSENDO
PL 7735/2014,10/02/15,PSB,Pastor Eurico ,PE ,Não,ISA e Fase,Favorável,Muito relevante,PASTOR EURICO
PL 7735/2014,10/02/15,PSB,Paulo Foletto ,ES ,Não,ISA e Fase,Favorável,Muito relevante,PAULO FOLETTO
PL 7735/2014,10/02/15,PSB,Rodrigo Martins ,PI ,Não,ISA e Fase,Favorável,Muito relevante,RODRIGO MARTINS
PL 7735/2014,10/02/15,PSB,Stefano Aguiar ,MG ,Não,ISA e Fase,Favorável,Muito relevante,STEFANO AGUIAR
PL 7735/2014,10/02/15,PSB,Tadeu Alencar ,PE ,Não,ISA e Fase,Favorável,Muito relevante,TADEU ALENCAR
PL 7735/2014,10/02/15,PSB,Tenente Lúcio ,MG ,Não,ISA e Fase,Favorável,Muito relevante,TENENTE LÚCIO
PL 7735/2014,10/02/15,PSB,Valadares Filho ,SE ,Não,ISA e Fase,Favorável,Muito relevante,VALADARES FILHO
PL 7735/2014,10/02/15,PSB,Vicentinho Júnior ,TO ,Não,ISA e Fase,Favorável,Muito relevante,VICENTINHO JÚNIOR
PL 7735/2014,10/02/15,PSC,Andre Moura ,SE ,Não,ISA e Fase,Favorável,Muito relevante,ANDRE MOURA
PL 7735/2014,10/02/15,PSC,Edmar Arruda ,PR ,Não,ISA e Fase,Favorável,Muito relevante,EDMAR ARRUDA
PL 7735/2014,10/02/15,PSC,Eduardo Bolsonaro ,SP ,Não,ISA e Fase,Favorável,Muito relevante,EDUARDO BOLSONARO
PL 7735/2014,10/02/15,PSC,Erivelton Santana ,BA ,Não,ISA e Fase,Favorável,Muito relevante,ERIVELTON SANTANA
PL 7735/2014,10/02/15,PSC,Gilberto Nascimento ,SP ,Não,ISA e Fase,Favorável,Muito relevante,GILBERTO NASCIMENTO
PL 7735/2014,10/02/15,PSC,Irmão Lazaro ,BA ,Sim,ISA e Fase,Favorável,Muito relevante,IRMÃO LAZARO
PL 7735/2014,10/02/15,PSC,Júlia Marinho ,PA ,Sim,ISA e Fase,Favorável,Muito relevante,JÚLIA MARINHO
PL 7735/2014,10/02/15,PSC,Pr. Marco Feliciano ,SP ,Não,ISA e Fase,Favorável,Muito relevante,PR. MARCO FELICIANO
PL 7735/2014,10/02/15,PSC,Professor Victório Galli ,MT ,Não,ISA e Fase,Favorável,Muito relevante,PROFESSOR VICTÓRIO GALLI
PL 7735/2014,10/02/15,PSC,Raquel Muniz ,MG ,Não,ISA e Fase,Favorável,Muito relevante,RAQUEL MUNIZ
PL 7735/2014,10/02/15,PSC,Silvio Costa ,PE ,Não,ISA e Fase,Favorável,Muito relevante,SILVIO COSTA
PL 7735/2014,10/02/15,PSC,Takayama ,PR ,Não,ISA e Fase,Favorável,Muito relevante,TAKAYAMA
PL 7735/2014,10/02/15,PSD,Átila Lins ,AM ,Não,ISA e Fase,Favorável,Muito relevante,ÁTILA LINS
PL 7735/2014,10/02/15,PSD,Delegado Éder Mauro ,PA ,Não,ISA e Fase,Favorável,Muito relevante,DELEGADO ÉDER MAURO
PL 7735/2014,10/02/15,PSD,Diego Andrade ,MG ,Não,ISA e Fase,Favorável,Muito relevante,DIEGO ANDRADE
PL 7735/2014,10/02/15,PSD,Evandro Rogerio Roman ,PR ,Não,ISA e Fase,Favorável,Muito relevante,EVANDRO ROGERIO ROMAN
PL 7735/2014,10/02/15,PSD,Fábio Mitidieri ,SE ,Não,ISA e Fase,Favorável,Muito relevante,FÁBIO MITIDIERI
PL 7735/2014,10/02/15,PSD,Felipe Bornier ,RJ ,Não,ISA e Fase,Favorável,Muito relevante,FELIPE BORNIER
PL 7735/2014,10/02/15,PSD,Fernando Torres ,BA ,Sim,ISA e Fase,Favorável,Muito relevante,FERNANDO TORRES
PL 7735/2014,10/02/15,PSD,Francisco Chapadinha ,PA ,Sim,ISA e Fase,Favorável,Muito relevante,FRANCISCO CHAPADINHA
PL 7735/2014,10/02/15,PSD,Goulart ,SP ,Não,ISA e Fase,Favorável,Muito relevante,GOULART
PL 7735/2014,10/02/15,PSD,Herculano Passos ,SP ,Não,ISA e Fase,Favorável,Muito relevante,HERCULANO PASSOS
PL 7735/2014,10/02/15,PSD,Indio da Costa ,RJ ,Não,ISA e Fase,Favorável,Muito relevante,INDIO DA COSTA
PL 7735/2014,10/02/15,PSD,Jefferson Campos ,SP ,Não,ISA e Fase,Favorável,Muito relevante,JEFFERSON CAMPOS
PL 7735/2014,10/02/15,PSD,João Rodrigues ,SC ,Não,ISA e Fase,Favorável,Muito relevante,JOÃO RODRIGUES
PL 7735/2014,10/02/15,PSD,Joaquim Passarinho ,PA ,Não,ISA e Fase,Favorável,Muito relevante,JOAQUIM PASSARINHO
PL 7735/2014,10/02/15,PSD,José Nunes ,BA ,Sim,ISA e Fase,Favorável,Muito relevante,JOSÉ NUNES
PL 7735/2014,10/02/15,PSD,Marcos Montes ,MG ,Não,ISA e Fase,Favorável,Muito relevante,MARCOS MONTES
PL 7735/2014,10/02/15,PSD,Rômulo Gouveia ,PB ,Não,ISA e Fase,Favorável,Muito relevante,RÔMULO GOUVEIA
PL 7735/2014,10/02/15,PSD,Silas Câmara ,AM ,Sim,ISA e Fase,Favorável,Muito relevante,SILAS CÂMARA
PL 7735/2014,10/02/15,PSD,Sóstenes Cavalcante ,RJ ,Não,ISA e Fase,Favorável,Muito relevante,SÓSTENES CAVALCANTE
PL 7735/2014,10/02/15,PSD,Walter Ilhoshi ,SP ,Não,ISA e Fase,Favorável,Muito relevante,WALTER ILHOSHI
PL 7735/2014,10/02/15,PSDB,Alexandre Baldy ,GO ,Não,ISA e Fase,Favorável,Muito relevante,ALEXANDRE BALDY
PL 7735/2014,10/02/15,PSDB,Alfredo Kaefer ,PR ,Não,ISA e Fase,Favorável,Muito relevante,ALFREDO KAEFER
PL 7735/2014,10/02/15,PSDB,Betinho Gomes ,PE ,Não,ISA e Fase,Favorável,Muito relevante,BETINHO GOMES
PL 7735/2014,10/02/15,PSDB,Bonifácio de Andrada ,MG ,Não,ISA e Fase,Favorável,Muito relevante,BONIFÁCIO DE ANDRADA
PL 7735/2014,10/02/15,PSDB,Bruno Covas ,SP ,Não,ISA e Fase,Favorável,Muito relevante,BRUNO COVAS
PL 7735/2014,10/02/15,PSDB,Caio Narcio ,MG ,Não,ISA e Fase,Favorável,Muito relevante,CAIO NARCIO
PL 7735/2014,10/02/15,PSDB,Carlos Sampaio ,SP ,Não,ISA e Fase,Favorável,Muito relevante,CARLOS SAMPAIO
PL 7735/2014,10/02/15,PSDB,Célio Silveira ,GO ,Abstenção,ISA e Fase,Favorável,Muito relevante,CÉLIO SILVEIRA
PL 7735/2014,10/02/15,PSDB,Daniel Coelho ,PE ,Não,ISA e Fase,Favorável,Muito relevante,DANIEL COELHO
PL 7735/2014,10/02/15,PSDB,Delegado Waldir ,GO ,Não,ISA e Fase,Favorável,Muito relevante,DELEGADO WALDIR
PL 7735/2014,10/02/15,PSDB,Domingos Sávio ,MG ,Não,ISA e Fase,Favorável,Muito relevante,DOMINGOS SÁVIO
PL 7735/2014,10/02/15,PSDB,Eduardo Barbosa ,MG ,Não,ISA e Fase,Favorável,Muito relevante,EDUARDO BARBOSA
PL 7735/2014,10/02/15,PSDB,Eduardo Cury ,SP ,Não,ISA e Fase,Favorável,Muito relevante,EDUARDO CURY
PL 7735/2014,10/02/15,PSDB,Geovania de Sá ,SC ,Não,ISA e Fase,Favorável,Muito relevante,GEOVANIA DE SÁ
PL 7735/2014,10/02/15,PSDB,Giuseppe Vecci ,GO ,Não,ISA e Fase,Favorável,Muito relevante,GIUSEPPE VECCI
PL 7735/2014,10/02/15,PSDB,Izalci ,DF ,Não,ISA e Fase,Favorável,Muito relevante,IZALCI
PL 7735/2014,10/02/15,PSDB,João Campos ,GO ,Não,ISA e Fase,Favorável,Muito relevante,JOÃO CAMPOS
PL 7735/2014,10/02/15,PSDB,João Castelo ,MA ,Não,ISA e Fase,Favorável,Muito relevante,JOÃO CASTELO
PL 7735/2014,10/02/15,PSDB,João Gualberto ,BA ,Não,ISA e Fase,Favorável,Muito relevante,JOÃO GUALBERTO
PL 7735/2014,10/02/15,PSDB,João Paulo Papa ,SP ,Não,ISA e Fase,Favorável,Muito relevante,JOÃO PAULO PAPA
PL 7735/2014,10/02/15,PSDB,Jutahy Junior ,BA ,Não,ISA e Fase,Favorável,Muito relevante,JUTAHY JUNIOR
PL 7735/2014,10/02/15,PSDB,Lobbe Neto ,SP ,Não,ISA e Fase,Favorável,Muito relevante,LOBBE NETO
PL 7735/2014,10/02/15,PSDB,Luiz Carlos Hauly ,PR ,Não,ISA e Fase,Favorável,Muito relevante,LUIZ CARLOS HAULY
PL 7735/2014,10/02/15,PSDB,Mara Gabrilli ,SP ,Não,ISA e Fase,Favorável,Muito relevante,MARA GABRILLI
PL 7735/2014,10/02/15,PSDB,Marco Tebaldi ,SC ,Não,ISA e Fase,Favorável,Muito relevante,MARCO TEBALDI
PL 7735/2014,10/02/15,PSDB,Marcus Pestana ,MG ,Não,ISA e Fase,Favorável,Muito relevante,MARCUS PESTANA
PL 7735/2014,10/02/15,PSDB,Max Filho ,ES ,Não,ISA e Fase,Favorável,Muito relevante,MAX FILHO
PL 7735/2014,10/02/15,PSDB,Miguel Haddad ,SP ,Não,ISA e Fase,Favorável,Muito relevante,MIGUEL HADDAD
PL 7735/2014,10/02/15,PSDB,Nelson Marchezan Junior ,RS ,Não,ISA e Fase,Favorável,Muito relevante,NELSON MARCHEZAN JUNIOR
PL 7735/2014,10/02/15,PSDB,Nilson Leitão ,MT ,Não,ISA e Fase,Favorável,Muito relevante,NILSON LEITÃO
PL 7735/2014,10/02/15,PSDB,Nilson Pinto ,PA ,Não,ISA e Fase,Favorável,Muito relevante,NILSON PINTO
PL 7735/2014,10/02/15,PSDB,Otavio Leite ,RJ ,Não,ISA e Fase,Favorável,Muito relevante,OTAVIO LEITE
PL 7735/2014,10/02/15,PSDB,Paulo Abi-Ackel ,MG ,Não,ISA e Fase,Favorável,Muito relevante,PAULO ABI-ACKEL
PL 7735/2014,10/02/15,PSDB,Pedro Cunha Lima ,PB ,Não,ISA e Fase,Favorável,Muito relevante,PEDRO CUNHA LIMA
PL 7735/2014,10/02/15,PSDB,Pedro Vilela ,AL ,Não,ISA e Fase,Favorável,Muito relevante,PEDRO VILELA
PL 7735/2014,10/02/15,PSDB,Raimundo Gomes de Matos ,CE ,Não,ISA e Fase,Favorável,Muito relevante,RAIMUNDO GOMES DE MATOS
PL 7735/2014,10/02/15,PSDB,Ricardo Tripoli ,SP ,Não,ISA e Fase,Favorável,Muito relevante,RICARDO TRIPOLI
PL 7735/2014,10/02/15,PSDB,Rodrigo de Castro ,MG ,Não,ISA e Fase,Favorável,Muito relevante,RODRIGO DE CASTRO
PL 7735/2014,10/02/15,PSDB,Rogério Marinho ,RN ,Não,ISA e Fase,Favorável,Muito relevante,ROGÉRIO MARINHO
PL 7735/2014,10/02/15,PSDB,Rossoni ,PR ,Não,ISA e Fase,Favorável,Muito relevante,ROSSONI
PL 7735/2014,10/02/15,PSDB,Samuel Moreira ,SP ,Não,ISA e Fase,Favorável,Muito relevante,SAMUEL MOREIRA
PL 7735/2014,10/02/15,PSDB,Shéridan ,RR ,Não,ISA e Fase,Favorável,Muito relevante,SHÉRIDAN
PL 7735/2014,10/02/15,PSDB,Silvio Torres ,SP ,Não,ISA e Fase,Favorável,Muito relevante,SILVIO TORRES
PL 7735/2014,10/02/15,PSDB,Vitor Lippi ,SP ,Não,ISA e Fase,Favorável,Muito relevante,VITOR LIPPI
PL 7735/2014,10/02/15,PSDB,Wherles Rocha ,AC ,Não,ISA e Fase,Favorável,Muito relevante,WHERLES ROCHA
PL 7735/2014,10/02/15,PSDC,Aluisio Mendes ,MA ,Não,ISA e Fase,Favorável,Muito relevante,ALUISIO MENDES
PL 7735/2014,10/02/15,PSDC,Luiz Carlos Ramos ,RJ ,Não,ISA e Fase,Favorável,Muito relevante,LUIZ CARLOS RAMOS
PL 7735/2014,10/02/15,PSL,Macedo ,CE ,Sim,ISA e Fase,Favorável,Muito relevante,MACEDO
PL 7735/2014,10/02/15,PSOL,Cabo Daciolo ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,CABO DACIOLO
PL 7735/2014,10/02/15,PSOL,Chico Alencar ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,CHICO ALENCAR
PL 7735/2014,10/02/15,PSOL,Edmilson Rodrigues ,PA ,Sim,ISA e Fase,Favorável,Muito relevante,EDMILSON RODRIGUES
PL 7735/2014,10/02/15,PSOL,Ivan Valente ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,IVAN VALENTE
PL 7735/2014,10/02/15,PSOL,Jean Wyllys ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,JEAN WYLLYS
PL 7735/2014,10/02/15,PT,Afonso Florence ,BA ,Sim,ISA e Fase,Favorável,Muito relevante,AFONSO FLORENCE
PL 7735/2014,10/02/15,PT,Alessandro Molon ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,ALESSANDRO MOLON
PL 7735/2014,10/02/15,PT,Angelim ,AC ,Sim,ISA e Fase,Favorável,Muito relevante,ANGELIM
PL 7735/2014,10/02/15,PT,Arlindo Chinaglia ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,ARLINDO CHINAGLIA
PL 7735/2014,10/02/15,PT,Assis Carvalho ,PI ,Sim,ISA e Fase,Favorável,Muito relevante,ASSIS CARVALHO
PL 7735/2014,10/02/15,PT,Benedita da Silva ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,BENEDITA DA SILVA
PL 7735/2014,10/02/15,PT,Beto Faro ,PA ,Sim,ISA e Fase,Favorável,Muito relevante,BETO FARO
PL 7735/2014,10/02/15,PT,Bohn Gass ,RS ,Sim,ISA e Fase,Favorável,Muito relevante,BOHN GASS
PL 7735/2014,10/02/15,PT,Caetano ,BA ,Sim,ISA e Fase,Favorável,Muito relevante,CAETANO
PL 7735/2014,10/02/15,PT,Carlos Zarattini ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,CARLOS ZARATTINI
PL 7735/2014,10/02/15,PT,Chico D Angelo ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,CHICO D ANGELO
PL 7735/2014,10/02/15,PT,Décio Lima ,SC ,Sim,ISA e Fase,Favorável,Muito relevante,DÉCIO LIMA
PL 7735/2014,10/02/15,PT,Enio Verri ,PR ,Sim,ISA e Fase,Favorável,Muito relevante,ENIO VERRI
PL 7735/2014,10/02/15,PT,Fabiano Horta ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,FABIANO HORTA
PL 7735/2014,10/02/15,PT,Gabriel Guimarães ,MG ,Sim,ISA e Fase,Favorável,Muito relevante,GABRIEL GUIMARÃES
PL 7735/2014,10/02/15,PT,Givaldo Vieira ,ES ,Sim,ISA e Fase,Favorável,Muito relevante,GIVALDO VIEIRA
PL 7735/2014,10/02/15,PT,Henrique Fontana ,RS ,Sim,ISA e Fase,Favorável,Muito relevante,HENRIQUE FONTANA
PL 7735/2014,10/02/15,PT,João Daniel ,SE ,Sim,ISA e Fase,Favorável,Muito relevante,JOÃO DANIEL
PL 7735/2014,10/02/15,PT,Jorge Solla ,BA ,Sim,ISA e Fase,Favorável,Muito relevante,JORGE SOLLA
PL 7735/2014,10/02/15,PT,José Guimarães ,CE ,Não,ISA e Fase,Favorável,Muito relevante,JOSÉ GUIMARÃES
PL 7735/2014,10/02/15,PT,José Mentor ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,JOSÉ MENTOR
PL 7735/2014,10/02/15,PT,Leo de Brito ,AC ,Sim,ISA e Fase,Favorável,Muito relevante,LEO DE BRITO
PL 7735/2014,10/02/15,PT,Leonardo Monteiro ,MG ,Sim,ISA e Fase,Favorável,Muito relevante,LEONARDO MONTEIRO
PL 7735/2014,10/02/15,PT,Luiz Couto ,PB ,Sim,ISA e Fase,Favorável,Muito relevante,LUIZ COUTO
PL 7735/2014,10/02/15,PT,Luiz Sérgio ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,LUIZ SÉRGIO
PL 7735/2014,10/02/15,PT,Luizianne Lins ,CE ,Sim,ISA e Fase,Favorável,Muito relevante,LUIZIANNE LINS
PL 7735/2014,10/02/15,PT,Marco Maia ,RS ,Sim,ISA e Fase,Favorável,Muito relevante,MARCO MAIA
PL 7735/2014,10/02/15,PT,Marcon ,RS ,Sim,ISA e Fase,Favorável,Muito relevante,MARCON
PL 7735/2014,10/02/15,PT,Moema Gramacho ,BA ,Sim,ISA e Fase,Favorável,Muito relevante,MOEMA GRAMACHO
PL 7735/2014,10/02/15,PT,Nilto Tatto ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,NILTO TATTO
PL 7735/2014,10/02/15,PT,Odorico Monteiro ,CE ,Sim,ISA e Fase,Favorável,Muito relevante,ODORICO MONTEIRO
PL 7735/2014,10/02/15,PT,Padre João ,MG ,Sim,ISA e Fase,Favorável,Muito relevante,PADRE JOÃO
PL 7735/2014,10/02/15,PT,Paulão ,AL ,Sim,ISA e Fase,Favorável,Muito relevante,PAULÃO
PL 7735/2014,10/02/15,PT,Paulo Pimenta ,RS ,Sim,ISA e Fase,Favorável,Muito relevante,PAULO PIMENTA
PL 7735/2014,10/02/15,PT,Paulo Teixeira ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,PAULO TEIXEIRA
PL 7735/2014,10/02/15,PT,Professora Marcivania ,AP ,Sim,ISA e Fase,Favorável,Muito relevante,PROFESSORA MARCIVANIA
PL 7735/2014,10/02/15,PT,Rejane Dias ,PI ,Sim,ISA e Fase,Favorável,Muito relevante,REJANE DIAS
PL 7735/2014,10/02/15,PT,Rubens Otoni ,GO ,Sim,ISA e Fase,Favorável,Muito relevante,RUBENS OTONI
PL 7735/2014,10/02/15,PT,Ságuas Moraes ,MT ,Sim,ISA e Fase,Favorável,Muito relevante,SÁGUAS MORAES
PL 7735/2014,10/02/15,PT,Sibá Machado ,AC ,Sim,ISA e Fase,Favorável,Muito relevante,SIBÁ MACHADO
PL 7735/2014,10/02/15,PT,Toninho Wandscheer ,PR ,Sim,ISA e Fase,Favorável,Muito relevante,TONINHO WANDSCHEER
PL 7735/2014,10/02/15,PT,Valmir Assunção ,BA ,Sim,ISA e Fase,Favorável,Muito relevante,VALMIR ASSUNÇÃO
PL 7735/2014,10/02/15,PT,Valmir Prascidelli ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,VALMIR PRASCIDELLI
PL 7735/2014,10/02/15,PT,Waldenor Pereira ,BA ,Sim,ISA e Fase,Favorável,Muito relevante,WALDENOR PEREIRA
PL 7735/2014,10/02/15,PT,Weliton Prado ,MG ,Sim,ISA e Fase,Favorável,Muito relevante,WELITON PRADO
PL 7735/2014,10/02/15,PT,Zé Carlos ,MA ,Sim,ISA e Fase,Favorável,Muito relevante,ZÉ CARLOS
PL 7735/2014,10/02/15,PT,Zeca Dirceu ,PR ,Sim,ISA e Fase,Favorável,Muito relevante,ZECA DIRCEU
PL 7735/2014,10/02/15,PT,Zeca do Pt ,MS ,Sim,ISA e Fase,Favorável,Muito relevante,ZECA DO PT
PL 7735/2014,10/02/15,PTB,Adalberto Cavalcanti ,PE ,Não,ISA e Fase,Favorável,Muito relevante,ADALBERTO CAVALCANTI
PL 7735/2014,10/02/15,PTB,Alex Canziani ,PR ,Não,ISA e Fase,Favorável,Muito relevante,ALEX CANZIANI
PL 7735/2014,10/02/15,PTB,Antonio Brito ,BA ,Não,ISA e Fase,Favorável,Muito relevante,ANTONIO BRITO
PL 7735/2014,10/02/15,PTB,Arnaldo Faria de Sá ,SP ,Não,ISA e Fase,Favorável,Muito relevante,ARNALDO FARIA DE SÁ
PL 7735/2014,10/02/15,PTB,Arnon Bezerra ,CE ,Sim,ISA e Fase,Favorável,Muito relevante,ARNON BEZERRA
PL 7735/2014,10/02/15,PTB,Benito Gama ,BA ,Não,ISA e Fase,Favorável,Muito relevante,BENITO GAMA
PL 7735/2014,10/02/15,PTB,Capitão Fábio Abreu ,PI ,Não,ISA e Fase,Favorável,Muito relevante,CAPITÃO FÁBIO ABREU
PL 7735/2014,10/02/15,PTB,Cristiane Brasil ,RJ ,Não,ISA e Fase,Favorável,Muito relevante,CRISTIANE BRASIL
PL 7735/2014,10/02/15,PTB,Deley ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,DELEY
PL 7735/2014,10/02/15,PTB,Eros Biondini ,MG ,Não,ISA e Fase,Favorável,Muito relevante,EROS BIONDINI
PL 7735/2014,10/02/15,PTB,Josué Bengtson ,PA ,Não,ISA e Fase,Favorável,Muito relevante,JOSUÉ BENGTSON
PL 7735/2014,10/02/15,PTB,Jovair Arantes ,GO ,Não,ISA e Fase,Favorável,Muito relevante,JOVAIR ARANTES
PL 7735/2014,10/02/15,PTB,Jozi Rocha ,AP ,Não,ISA e Fase,Favorável,Muito relevante,JOZI ROCHA
PL 7735/2014,10/02/15,PTB,Luiz Carlos Busato ,RS ,Não,ISA e Fase,Favorável,Muito relevante,LUIZ CARLOS BUSATO
PL 7735/2014,10/02/15,PTB,Nelson Marquezelli ,SP ,Não,ISA e Fase,Favorável,Muito relevante,NELSON MARQUEZELLI
PL 7735/2014,10/02/15,PTB,Nilton Capixaba ,RO ,Não,ISA e Fase,Favorável,Muito relevante,NILTON CAPIXABA
PL 7735/2014,10/02/15,PTB,Pedro Fernandes ,MA ,Não,ISA e Fase,Favorável,Muito relevante,PEDRO FERNANDES
PL 7735/2014,10/02/15,PTB,Ricardo Teobaldo ,PE ,Não,ISA e Fase,Favorável,Muito relevante,RICARDO TEOBALDO
PL 7735/2014,10/02/15,PTB,Ronaldo Nogueira ,RS ,Não,ISA e Fase,Favorável,Muito relevante,RONALDO NOGUEIRA
PL 7735/2014,10/02/15,PTB,Walney Rocha ,RJ ,Não,ISA e Fase,Favorável,Muito relevante,WALNEY ROCHA
PL 7735/2014,10/02/15,PTB,Wilson Filho ,PB ,Não,ISA e Fase,Favorável,Muito relevante,WILSON FILHO
PL 7735/2014,10/02/15,PTB,Zeca Cavalcanti ,PE ,Sim,ISA e Fase,Favorável,Muito relevante,ZECA CAVALCANTI
PL 7735/2014,10/02/15,PTC,Brunny ,MG ,Sim,ISA e Fase,Favorável,Muito relevante,BRUNNY
